issue_number,scan_title,submitted_url,final_url,http_status,fetch_ok,redirected,elapsed_ms,alfa_executed,alfa_passed,alfa_failed,alfa_cant_tell,alfa_inapplicable,alfa_failed_rules,alfa_error,axe_executed,axe_passed,axe_failed,axe_cant_tell,axe_inapplicable,axe_failed_rules,axe_error,fetch_error,page_title
18,Government of Canada,https://www.canada.ca/en/revenue-agency/services/e-services/cra-login-services.html,https://www.canada.ca/en/revenue-agency/services/e-services/cra-login-services.html,200,true,false,1214,true,668,44,45,47,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r73;https://alfa.siteimprove.com/rules/sia-r74,,true,538,1,22,44,landmark-unique,,,Sign in to your CRA account - Canada.ca
18,Government of Canada,https://www.canada.ca/en/revenue-agency.html,https://www.canada.ca/en/revenue-agency.html,200,true,false,1118,true,969,88,54,46,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r74,,true,774,1,28,45,landmark-unique,,,Canada Revenue Agency (CRA) - Canada.ca
18,Government of Canada,https://www.canada.ca/en/employment-social-development/services/my-account.html,https://www.canada.ca/en/employment-social-development/services/my-account.html,200,true,false,1068,true,609,46,47,46,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r53;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r74,,true,547,2,23,43,heading-order;landmark-unique,,,My Service Canada Account (MSCA) - Canada.ca
18,Government of Canada,https://www.canada.ca/en.html,https://www.canada.ca/en.html,200,true,false,3029,true,777,73,69,48,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r74,,true,522,1,34,46,landmark-unique,,,Home - Canada.ca
18,Government of Canada,https://www.canada.ca/en/employment-social-development/services/my-account/dashboard.html,https://www.canada.ca/en/employment-social-development/services/my-account/dashboard.html,404,false,false,1166,true,320,32,48,52,https://alfa.siteimprove.com/rules/sia-r11;https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61,,true,321,2,23,47,landmark-unique;link-name,,,Not Found - Canada.ca
18,Government of Canada,https://redecoupage-redistribution-2022.ca/com/qc/prop/index_e.aspx,https://redecoupage-redistribution-2022.ca/com/qc/prop/index_e.aspx,200,true,false,173,true,76,10,1,67,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r3;https://alfa.siteimprove.com/rules/sia-r4;https://alfa.siteimprove.com/rules/sia-r73,,true,57,3,0,72,html-has-lang;landmark-one-main;region,,,Proposal &#8211; Quebec - Federal Electoral Districts Redistribution
18,Government of Canada,https://apps.cra-arc.gc.ca/ebci/rhpd/prot/welcome.action,https://apps.cra-arc.gc.ca/ebci/rhpd/prot/welcome.action,200,true,false,128,true,156,15,4,72,https://alfa.siteimprove.com/rules/sia-r4;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r73;https://alfa.siteimprove.com/rules/sia-r78;https://alfa.siteimprove.com/rules/sia-r87,,true,142,7,0,76,html-has-lang;landmark-one-main;page-has-heading-one;region,,,
18,Government of Canada,https://www.canada.ca/en/services/benefits.html,https://www.canada.ca/en/services/benefits.html,200,true,false,3044,true,688,63,47,47,https://alfa.siteimprove.com/rules/sia-r11;https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r74,,true,543,2,25,45,landmark-unique;link-name,,,Benefits - Canada.ca
18,Government of Canada,https://www.canada.ca/en/services.html,https://www.canada.ca/en/services.html,200,true,false,1049,true,936,86,47,48,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r74,,true,663,1,25,46,landmark-unique,,,Government of Canada services - Canada.ca
18,Government of Canada,https://apps.cra-arc.gc.ca/ebci/hacc/signon.html,https://apps.cra-arc.gc.ca/ebci/hacc/signon.html,404,false,false,152,true,156,15,4,72,https://alfa.siteimprove.com/rules/sia-r4;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r73;https://alfa.siteimprove.com/rules/sia-r78;https://alfa.siteimprove.com/rules/sia-r87,,true,142,7,0,76,html-has-lang;landmark-one-main;page-has-heading-one;region,,,Error 404--Not Found
18,Government of Canada,https://www.canada.ca/fr/agence-revenu/services/services-electroniques/services-ouverture-session-arc.html,https://www.canada.ca/fr/agence-revenu/services/services-electroniques/services-ouverture-session-arc.html,200,true,false,3028,true,669,45,45,47,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r73;https://alfa.siteimprove.com/rules/sia-r74;https://alfa.siteimprove.com/rules/sia-r78,,true,541,1,22,44,landmark-unique,,,Se connecter à son compte de l&#39;ARC - Canada.ca
18,Government of Canada,https://www.canada.ca/fr/services.html,https://www.canada.ca/fr/services.html,200,true,false,1037,true,942,85,47,48,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r74,,true,661,1,25,46,landmark-unique,,,Services du gouvernement du Canada - Canada.ca
18,Government of Canada,https://www12.statcan.gc.ca/census-recensement/2021/dp-pd/prof/index.cfm?Lang=F,https://www12.statcan.gc.ca/census-recensement/2021/dp-pd/prof/index.cfm?Lang=F,200,true,false,266,true,1446,100,66,49,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r42;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r68,,true,701,2,24,49,landmark-unique;region,,,"Profil du recensement, Recensement de la population de 2021"
18,Government of Canada,https://www.canada.ca/fr/immigration-refugies-citoyennete/services/demande/compte.html,https://www.canada.ca/fr/immigration-refugies-citoyennete/services/demande/compte.html,200,true,false,3043,true,750,47,47,45,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r73;https://alfa.siteimprove.com/rules/sia-r74,,true,605,1,25,43,landmark-unique,,,Ouvrir une session dans votre compte sécurisé d’IRCC - Canada.ca
18,Government of Canada,https://www.canada.ca/fr/agence-revenu.html,https://www.canada.ca/fr/agence-revenu.html,200,true,false,3027,true,973,83,53,46,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r74,,true,775,1,28,45,landmark-unique,,,Agence du revenu du Canada (ARC) - Canada.ca
18,Government of Canada,https://www.guichetemplois.gc.ca/rechercheemplois/resultats,https://www.guichetemplois.gc.ca/rechercheemplois/resultats,404,false,false,257,true,897,23,14,47,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r66,,true,317,4,1,45,aria-required-children;landmark-unique;link-name,,,Erreur HTTP 404 - Non trouvé - Guichet-Emplois
18,Government of Canada,https://www.canada.ca/fr.html,https://www.canada.ca/fr.html,200,true,false,1047,true,688,63,65,48,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r74,,true,522,1,34,46,landmark-unique,,,Accueil - Canada.ca
