issue_number,scan_title,submitted_url,final_url,http_status,fetch_ok,redirected,elapsed_ms,alfa_executed,alfa_passed,alfa_failed,alfa_cant_tell,alfa_inapplicable,alfa_failed_rules,alfa_error,axe_executed,axe_passed,axe_failed,axe_cant_tell,axe_inapplicable,axe_failed_rules,axe_error,equal_access_executed,equal_access_passed,equal_access_failed,equal_access_failed_unique,equal_access_failed_duplicates,equal_access_cant_tell,equal_access_inapplicable,equal_access_failed_rules,equal_access_error,accesslint_executed,accesslint_passed,accesslint_failed,accesslint_failed_unique,accesslint_failed_duplicates,accesslint_cant_tell,accesslint_inapplicable,accesslint_failed_rules,accesslint_error,duplicate_findings,fetch_error,page_title
60,Ottawa.ca,https://ottawa.ca/en/city-hall/city-news/newsroom/your-waste-collection-day-may-change-starting-march-30,https://ottawa.ca/en/city-hall/city-news/newsroom/your-waste-collection-day-may-change-starting-march-30,403,false,false,3310,true,31,10,1,79,https://alfa.siteimprove.com/rules/sia-r1;https://alfa.siteimprove.com/rules/sia-r13;https://alfa.siteimprove.com/rules/sia-r4;https://alfa.siteimprove.com/rules/sia-r59;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r69,,true,48,9,1,74,color-contrast;document-title;frame-title;html-has-lang;landmark-one-main;page-has-heading-one;region,,true,157,21,21,0,11,0,aria_content_in_landmark;element_attribute_deprecated;frame_src_valid;frame_title_exists;html_lang_exists;html_skipnav_exists;page_title_exists;skip_main_exists;style_color_misuse;style_highcontrast_visible;text_block_heading;text_contrast_sufficient,,true,86,6,6,0,0,0,landmarks/landmark-main;landmarks/region;navigable/bypass;navigable/document-title;navigable/page-has-heading-one;readable/html-has-lang,,4,,
60,Ottawa.ca,https://ottawa.ca/en/forms/feedback,https://ottawa.ca/en/forms/feedback,403,false,false,3314,true,31,10,1,79,https://alfa.siteimprove.com/rules/sia-r1;https://alfa.siteimprove.com/rules/sia-r13;https://alfa.siteimprove.com/rules/sia-r4;https://alfa.siteimprove.com/rules/sia-r59;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r69,,true,48,9,1,74,color-contrast;document-title;frame-title;html-has-lang;landmark-one-main;page-has-heading-one;region,,true,157,21,21,0,11,0,aria_content_in_landmark;element_attribute_deprecated;frame_src_valid;frame_title_exists;html_lang_exists;html_skipnav_exists;page_title_exists;skip_main_exists;style_color_misuse;style_highcontrast_visible;text_block_heading;text_contrast_sufficient,,true,86,6,6,0,0,0,landmarks/landmark-main;landmarks/region;navigable/bypass;navigable/document-title;navigable/page-has-heading-one;readable/html-has-lang,,4,,
60,Ottawa.ca,https://ottawa.ca/en/city-hall/city-news/newsroom/city-seeking-public-input-commemorative-naming-proposals-1,https://ottawa.ca/en/city-hall/city-news/newsroom/city-seeking-public-input-commemorative-naming-proposals-1,403,false,false,3308,true,31,10,1,79,https://alfa.siteimprove.com/rules/sia-r1;https://alfa.siteimprove.com/rules/sia-r13;https://alfa.siteimprove.com/rules/sia-r4;https://alfa.siteimprove.com/rules/sia-r59;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r69,,true,48,9,1,74,color-contrast;document-title;frame-title;html-has-lang;landmark-one-main;page-has-heading-one;region,,true,157,21,21,0,11,0,aria_content_in_landmark;element_attribute_deprecated;frame_src_valid;frame_title_exists;html_lang_exists;html_skipnav_exists;page_title_exists;skip_main_exists;style_color_misuse;style_highcontrast_visible;text_block_heading;text_contrast_sufficient,,true,86,6,6,0,0,0,landmarks/landmark-main;landmarks/region;navigable/bypass;navigable/document-title;navigable/page-has-heading-one;readable/html-has-lang,,4,,
60,Ottawa.ca,https://ottawa.ca/en/living-ottawa,https://ottawa.ca/en/living-ottawa,403,false,false,3327,true,31,10,1,79,https://alfa.siteimprove.com/rules/sia-r1;https://alfa.siteimprove.com/rules/sia-r13;https://alfa.siteimprove.com/rules/sia-r4;https://alfa.siteimprove.com/rules/sia-r59;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r69,,true,48,9,1,74,color-contrast;document-title;frame-title;html-has-lang;landmark-one-main;page-has-heading-one;region,,true,157,21,21,0,11,0,aria_content_in_landmark;element_attribute_deprecated;frame_src_valid;frame_title_exists;html_lang_exists;html_skipnav_exists;page_title_exists;skip_main_exists;style_color_misuse;style_highcontrast_visible;text_block_heading;text_contrast_sufficient,,true,86,6,6,0,0,0,landmarks/landmark-main;landmarks/region;navigable/bypass;navigable/document-title;navigable/page-has-heading-one;readable/html-has-lang,,4,,
60,Ottawa.ca,https://ottawa.ca/en/node/3000176,https://ottawa.ca/en/node/3000176,403,false,false,3498,true,31,10,1,79,https://alfa.siteimprove.com/rules/sia-r1;https://alfa.siteimprove.com/rules/sia-r13;https://alfa.siteimprove.com/rules/sia-r4;https://alfa.siteimprove.com/rules/sia-r59;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r69,,true,48,9,1,74,color-contrast;document-title;frame-title;html-has-lang;landmark-one-main;page-has-heading-one;region,,true,157,21,21,0,11,0,aria_content_in_landmark;element_attribute_deprecated;frame_src_valid;frame_title_exists;html_lang_exists;html_skipnav_exists;page_title_exists;skip_main_exists;style_color_misuse;style_highcontrast_visible;text_block_heading;text_contrast_sufficient,,true,86,6,6,0,0,0,landmarks/landmark-main;landmarks/region;navigable/bypass;navigable/document-title;navigable/page-has-heading-one;readable/html-has-lang,,4,,
60,Ottawa.ca,https://ottawa.ca/en/mayor-and-city-councillors,https://ottawa.ca/en/mayor-and-city-councillors,403,false,false,3237,true,31,10,1,79,https://alfa.siteimprove.com/rules/sia-r1;https://alfa.siteimprove.com/rules/sia-r13;https://alfa.siteimprove.com/rules/sia-r4;https://alfa.siteimprove.com/rules/sia-r59;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r69,,true,48,9,1,74,color-contrast;document-title;frame-title;html-has-lang;landmark-one-main;page-has-heading-one;region,,true,157,21,21,0,11,0,aria_content_in_landmark;element_attribute_deprecated;frame_src_valid;frame_title_exists;html_lang_exists;html_skipnav_exists;page_title_exists;skip_main_exists;style_color_misuse;style_highcontrast_visible;text_block_heading;text_contrast_sufficient,,true,86,6,6,0,0,0,landmarks/landmark-main;landmarks/region;navigable/bypass;navigable/document-title;navigable/page-has-heading-one;readable/html-has-lang,,4,,
60,Ottawa.ca,https://ottawa.ca/en/node/3000126,https://ottawa.ca/en/node/3000126,403,false,false,3326,true,31,10,1,79,https://alfa.siteimprove.com/rules/sia-r1;https://alfa.siteimprove.com/rules/sia-r13;https://alfa.siteimprove.com/rules/sia-r4;https://alfa.siteimprove.com/rules/sia-r59;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r69,,true,48,9,1,74,color-contrast;document-title;frame-title;html-has-lang;landmark-one-main;page-has-heading-one;region,,true,157,21,21,0,11,0,aria_content_in_landmark;element_attribute_deprecated;frame_src_valid;frame_title_exists;html_lang_exists;html_skipnav_exists;page_title_exists;skip_main_exists;style_color_misuse;style_highcontrast_visible;text_block_heading;text_contrast_sufficient,,true,86,6,6,0,0,0,landmarks/landmark-main;landmarks/region;navigable/bypass;navigable/document-title;navigable/page-has-heading-one;readable/html-has-lang,,4,,
60,Ottawa.ca,https://ottawa.ca/en/city-hall/city-news/newsroom/celebrating-black-history-month-ottawa,https://ottawa.ca/en/city-hall/city-news/newsroom/celebrating-black-history-month-ottawa,403,false,false,3144,true,31,10,1,79,https://alfa.siteimprove.com/rules/sia-r1;https://alfa.siteimprove.com/rules/sia-r13;https://alfa.siteimprove.com/rules/sia-r4;https://alfa.siteimprove.com/rules/sia-r59;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r69,,true,48,9,1,74,color-contrast;document-title;frame-title;html-has-lang;landmark-one-main;page-has-heading-one;region,,true,157,21,21,0,11,0,aria_content_in_landmark;element_attribute_deprecated;frame_src_valid;frame_title_exists;html_lang_exists;html_skipnav_exists;page_title_exists;skip_main_exists;style_color_misuse;style_highcontrast_visible;text_block_heading;text_contrast_sufficient,,true,86,6,6,0,0,0,landmarks/landmark-main;landmarks/region;navigable/bypass;navigable/document-title;navigable/page-has-heading-one;readable/html-has-lang,,4,,
60,Ottawa.ca,https://ottawa.ca/en/city-hall/council-committees-and-boards/committees-and-boards,https://ottawa.ca/en/city-hall/council-committees-and-boards/committees-and-boards,403,false,false,3162,true,31,10,1,79,https://alfa.siteimprove.com/rules/sia-r1;https://alfa.siteimprove.com/rules/sia-r13;https://alfa.siteimprove.com/rules/sia-r4;https://alfa.siteimprove.com/rules/sia-r59;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r69,,true,48,9,1,74,color-contrast;document-title;frame-title;html-has-lang;landmark-one-main;page-has-heading-one;region,,true,157,21,21,0,11,0,aria_content_in_landmark;element_attribute_deprecated;frame_src_valid;frame_title_exists;html_lang_exists;html_skipnav_exists;page_title_exists;skip_main_exists;style_color_misuse;style_highcontrast_visible;text_block_heading;text_contrast_sufficient,,true,86,6,6,0,0,0,landmarks/landmark-main;landmarks/region;navigable/bypass;navigable/document-title;navigable/page-has-heading-one;readable/html-has-lang,,4,,
60,Ottawa.ca,https://ottawa.ca/en/business,https://ottawa.ca/en/business,403,false,false,3185,true,31,10,1,79,https://alfa.siteimprove.com/rules/sia-r1;https://alfa.siteimprove.com/rules/sia-r13;https://alfa.siteimprove.com/rules/sia-r4;https://alfa.siteimprove.com/rules/sia-r59;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r69,,true,48,9,1,74,color-contrast;document-title;frame-title;html-has-lang;landmark-one-main;page-has-heading-one;region,,true,157,21,21,0,11,0,aria_content_in_landmark;element_attribute_deprecated;frame_src_valid;frame_title_exists;html_lang_exists;html_skipnav_exists;page_title_exists;skip_main_exists;style_color_misuse;style_highcontrast_visible;text_block_heading;text_contrast_sufficient,,true,86,6,6,0,0,0,landmarks/landmark-main;landmarks/region;navigable/bypass;navigable/document-title;navigable/page-has-heading-one;readable/html-has-lang,,4,,
60,Ottawa.ca,https://ottawa.ca/en/mayors-corner,https://ottawa.ca/en/mayors-corner,403,false,false,3351,true,31,10,1,79,https://alfa.siteimprove.com/rules/sia-r1;https://alfa.siteimprove.com/rules/sia-r13;https://alfa.siteimprove.com/rules/sia-r4;https://alfa.siteimprove.com/rules/sia-r59;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r69,,true,48,9,1,74,color-contrast;document-title;frame-title;html-has-lang;landmark-one-main;page-has-heading-one;region,,true,158,21,21,0,11,0,aria_content_in_landmark;element_attribute_deprecated;frame_src_valid;frame_title_exists;html_lang_exists;html_skipnav_exists;page_title_exists;skip_main_exists;style_color_misuse;style_highcontrast_visible;text_block_heading;text_contrast_sufficient,,true,86,6,6,0,0,0,landmarks/landmark-main;landmarks/region;navigable/bypass;navigable/document-title;navigable/page-has-heading-one;readable/html-has-lang,,4,,
60,Ottawa.ca,https://ottawa.ca/en/city-hall/city-news/protocols,https://ottawa.ca/en/city-hall/city-news/protocols,403,false,false,3282,true,31,10,1,79,https://alfa.siteimprove.com/rules/sia-r1;https://alfa.siteimprove.com/rules/sia-r13;https://alfa.siteimprove.com/rules/sia-r4;https://alfa.siteimprove.com/rules/sia-r59;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r69,,true,48,9,1,74,color-contrast;document-title;frame-title;html-has-lang;landmark-one-main;page-has-heading-one;region,,true,157,21,21,0,11,0,aria_content_in_landmark;element_attribute_deprecated;frame_src_valid;frame_title_exists;html_lang_exists;html_skipnav_exists;page_title_exists;skip_main_exists;style_color_misuse;style_highcontrast_visible;text_block_heading;text_contrast_sufficient,,true,86,6,6,0,0,0,landmarks/landmark-main;landmarks/region;navigable/bypass;navigable/document-title;navigable/page-has-heading-one;readable/html-has-lang,,4,,
60,Ottawa.ca,https://ottawa.ca/en/city-hall/city-news/newsroom/para-transpo-talk-sessions-march-2-4,https://ottawa.ca/en/city-hall/city-news/newsroom/para-transpo-talk-sessions-march-2-4,403,false,false,3233,true,31,10,1,79,https://alfa.siteimprove.com/rules/sia-r1;https://alfa.siteimprove.com/rules/sia-r13;https://alfa.siteimprove.com/rules/sia-r4;https://alfa.siteimprove.com/rules/sia-r59;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r69,,true,48,9,1,74,color-contrast;document-title;frame-title;html-has-lang;landmark-one-main;page-has-heading-one;region,,true,157,21,21,0,11,0,aria_content_in_landmark;element_attribute_deprecated;frame_src_valid;frame_title_exists;html_lang_exists;html_skipnav_exists;page_title_exists;skip_main_exists;style_color_misuse;style_highcontrast_visible;text_block_heading;text_contrast_sufficient,,true,86,6,6,0,0,0,landmarks/landmark-main;landmarks/region;navigable/bypass;navigable/document-title;navigable/page-has-heading-one;readable/html-has-lang,,4,,
60,Ottawa.ca,https://ottawa.ca/en/city-hall,https://ottawa.ca/en/city-hall,403,false,false,3279,true,31,10,1,79,https://alfa.siteimprove.com/rules/sia-r1;https://alfa.siteimprove.com/rules/sia-r13;https://alfa.siteimprove.com/rules/sia-r4;https://alfa.siteimprove.com/rules/sia-r59;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r69,,true,48,9,1,74,color-contrast;document-title;frame-title;html-has-lang;landmark-one-main;page-has-heading-one;region,,true,157,21,21,0,11,0,aria_content_in_landmark;element_attribute_deprecated;frame_src_valid;frame_title_exists;html_lang_exists;html_skipnav_exists;page_title_exists;skip_main_exists;style_color_misuse;style_highcontrast_visible;text_block_heading;text_contrast_sufficient,,true,86,6,6,0,0,0,landmarks/landmark-main;landmarks/region;navigable/bypass;navigable/document-title;navigable/page-has-heading-one;readable/html-has-lang,,4,,
60,Ottawa.ca,https://ottawa.ca/fr/3-1-1/signaler-ou-demander/stationnement,https://ottawa.ca/fr/3-1-1/signaler-ou-demander/stationnement,403,false,false,3173,true,31,10,1,79,https://alfa.siteimprove.com/rules/sia-r1;https://alfa.siteimprove.com/rules/sia-r13;https://alfa.siteimprove.com/rules/sia-r4;https://alfa.siteimprove.com/rules/sia-r59;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r69,,true,48,9,1,74,color-contrast;document-title;frame-title;html-has-lang;landmark-one-main;page-has-heading-one;region,,true,157,21,21,0,11,0,aria_content_in_landmark;element_attribute_deprecated;frame_src_valid;frame_title_exists;html_lang_exists;html_skipnav_exists;page_title_exists;skip_main_exists;style_color_misuse;style_highcontrast_visible;text_block_heading;text_contrast_sufficient,,true,86,6,6,0,0,0,landmarks/landmark-main;landmarks/region;navigable/bypass;navigable/document-title;navigable/page-has-heading-one;readable/html-has-lang,,4,,
60,Ottawa.ca,https://ottawa.ca/en/city-hall/city-news/newsroom/make-difference-where-you-live-become-waste-reduction-champion-0,https://ottawa.ca/en/city-hall/city-news/newsroom/make-difference-where-you-live-become-waste-reduction-champion-0,403,false,false,3187,true,31,10,1,79,https://alfa.siteimprove.com/rules/sia-r1;https://alfa.siteimprove.com/rules/sia-r13;https://alfa.siteimprove.com/rules/sia-r4;https://alfa.siteimprove.com/rules/sia-r59;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r69,,true,48,9,1,74,color-contrast;document-title;frame-title;html-has-lang;landmark-one-main;page-has-heading-one;region,,true,157,21,21,0,11,0,aria_content_in_landmark;element_attribute_deprecated;frame_src_valid;frame_title_exists;html_lang_exists;html_skipnav_exists;page_title_exists;skip_main_exists;style_color_misuse;style_highcontrast_visible;text_block_heading;text_contrast_sufficient,,true,86,6,6,0,0,0,landmarks/landmark-main;landmarks/region;navigable/bypass;navigable/document-title;navigable/page-has-heading-one;readable/html-has-lang,,4,,
60,Ottawa.ca,https://ottawa.ca/en/3-1-1/report-or-request/road-and-sidewalk-maintenance,https://ottawa.ca/en/3-1-1/report-or-request/road-and-sidewalk-maintenance,403,false,false,3150,true,31,10,1,79,https://alfa.siteimprove.com/rules/sia-r1;https://alfa.siteimprove.com/rules/sia-r13;https://alfa.siteimprove.com/rules/sia-r4;https://alfa.siteimprove.com/rules/sia-r59;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r69,,true,48,9,1,74,color-contrast;document-title;frame-title;html-has-lang;landmark-one-main;page-has-heading-one;region,,true,157,21,21,0,11,0,aria_content_in_landmark;element_attribute_deprecated;frame_src_valid;frame_title_exists;html_lang_exists;html_skipnav_exists;page_title_exists;skip_main_exists;style_color_misuse;style_highcontrast_visible;text_block_heading;text_contrast_sufficient,,true,86,6,6,0,0,0,landmarks/landmark-main;landmarks/region;navigable/bypass;navigable/document-title;navigable/page-has-heading-one;readable/html-has-lang,,4,,
60,Ottawa.ca,https://ottawa.ca/en/node/3000166,https://ottawa.ca/en/node/3000166,403,false,false,3358,true,31,10,1,79,https://alfa.siteimprove.com/rules/sia-r1;https://alfa.siteimprove.com/rules/sia-r13;https://alfa.siteimprove.com/rules/sia-r4;https://alfa.siteimprove.com/rules/sia-r59;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r69,,true,48,9,1,74,color-contrast;document-title;frame-title;html-has-lang;landmark-one-main;page-has-heading-one;region,,true,157,21,21,0,11,0,aria_content_in_landmark;element_attribute_deprecated;frame_src_valid;frame_title_exists;html_lang_exists;html_skipnav_exists;page_title_exists;skip_main_exists;style_color_misuse;style_highcontrast_visible;text_block_heading;text_contrast_sufficient,,true,86,6,6,0,0,0,landmarks/landmark-main;landmarks/region;navigable/bypass;navigable/document-title;navigable/page-has-heading-one;readable/html-has-lang,,4,,
60,Ottawa.ca,https://ottawa.ca/en/node/3000196,https://ottawa.ca/en/node/3000196,403,false,false,3191,true,31,10,1,79,https://alfa.siteimprove.com/rules/sia-r1;https://alfa.siteimprove.com/rules/sia-r13;https://alfa.siteimprove.com/rules/sia-r4;https://alfa.siteimprove.com/rules/sia-r59;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r69,,true,48,9,1,74,color-contrast;document-title;frame-title;html-has-lang;landmark-one-main;page-has-heading-one;region,,true,157,21,21,0,11,0,aria_content_in_landmark;element_attribute_deprecated;frame_src_valid;frame_title_exists;html_lang_exists;html_skipnav_exists;page_title_exists;skip_main_exists;style_color_misuse;style_highcontrast_visible;text_block_heading;text_contrast_sufficient,,true,86,6,6,0,0,0,landmarks/landmark-main;landmarks/region;navigable/bypass;navigable/document-title;navigable/page-has-heading-one;readable/html-has-lang,,4,,
60,Ottawa.ca,https://ottawa.ca/en/node/3000296,https://ottawa.ca/en/node/3000296,403,false,false,3236,true,31,10,1,79,https://alfa.siteimprove.com/rules/sia-r1;https://alfa.siteimprove.com/rules/sia-r13;https://alfa.siteimprove.com/rules/sia-r4;https://alfa.siteimprove.com/rules/sia-r59;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r69,,true,48,9,1,74,color-contrast;document-title;frame-title;html-has-lang;landmark-one-main;page-has-heading-one;region,,true,157,21,21,0,11,0,aria_content_in_landmark;element_attribute_deprecated;frame_src_valid;frame_title_exists;html_lang_exists;html_skipnav_exists;page_title_exists;skip_main_exists;style_color_misuse;style_highcontrast_visible;text_block_heading;text_contrast_sufficient,,true,86,6,6,0,0,0,landmarks/landmark-main;landmarks/region;navigable/bypass;navigable/document-title;navigable/page-has-heading-one;readable/html-has-lang,,4,,
60,Ottawa.ca,https://ottawa.ca/en/city-hall/city-news/newsroom/ottawa-public-health-reminds-families-update-routine-childhood-vaccination-records,https://ottawa.ca/en/city-hall/city-news/newsroom/ottawa-public-health-reminds-families-update-routine-childhood-vaccination-records,403,false,false,3177,true,31,10,1,79,https://alfa.siteimprove.com/rules/sia-r1;https://alfa.siteimprove.com/rules/sia-r13;https://alfa.siteimprove.com/rules/sia-r4;https://alfa.siteimprove.com/rules/sia-r59;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r69,,true,48,9,1,74,color-contrast;document-title;frame-title;html-has-lang;landmark-one-main;page-has-heading-one;region,,true,157,21,21,0,11,0,aria_content_in_landmark;element_attribute_deprecated;frame_src_valid;frame_title_exists;html_lang_exists;html_skipnav_exists;page_title_exists;skip_main_exists;style_color_misuse;style_highcontrast_visible;text_block_heading;text_contrast_sufficient,,true,86,6,6,0,0,0,landmarks/landmark-main;landmarks/region;navigable/bypass;navigable/document-title;navigable/page-has-heading-one;readable/html-has-lang,,4,,
60,Ottawa.ca,https://ottawa.ca/en/parking-roads-and-travel,https://ottawa.ca/en/parking-roads-and-travel,403,false,false,3182,true,31,10,1,79,https://alfa.siteimprove.com/rules/sia-r1;https://alfa.siteimprove.com/rules/sia-r13;https://alfa.siteimprove.com/rules/sia-r4;https://alfa.siteimprove.com/rules/sia-r59;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r69,,true,48,9,1,74,color-contrast;document-title;frame-title;html-has-lang;landmark-one-main;page-has-heading-one;region,,true,157,21,21,0,11,0,aria_content_in_landmark;element_attribute_deprecated;frame_src_valid;frame_title_exists;html_lang_exists;html_skipnav_exists;page_title_exists;skip_main_exists;style_color_misuse;style_highcontrast_visible;text_block_heading;text_contrast_sufficient,,true,86,6,6,0,0,0,landmarks/landmark-main;landmarks/region;navigable/bypass;navigable/document-title;navigable/page-has-heading-one;readable/html-has-lang,,4,,
60,Ottawa.ca,https://ottawa.ca/en/newsroom,https://ottawa.ca/en/newsroom,403,false,false,3130,true,31,10,1,79,https://alfa.siteimprove.com/rules/sia-r1;https://alfa.siteimprove.com/rules/sia-r13;https://alfa.siteimprove.com/rules/sia-r4;https://alfa.siteimprove.com/rules/sia-r59;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r69,,true,48,9,1,74,color-contrast;document-title;frame-title;html-has-lang;landmark-one-main;page-has-heading-one;region,,true,157,21,21,0,11,0,aria_content_in_landmark;element_attribute_deprecated;frame_src_valid;frame_title_exists;html_lang_exists;html_skipnav_exists;page_title_exists;skip_main_exists;style_color_misuse;style_highcontrast_visible;text_block_heading;text_contrast_sufficient,,true,86,6,6,0,0,0,landmarks/landmark-main;landmarks/region;navigable/bypass;navigable/document-title;navigable/page-has-heading-one;readable/html-has-lang,,4,,
60,Ottawa.ca,https://ottawa.ca/en/form/feedback,https://ottawa.ca/en/form/feedback,403,false,false,3206,true,31,10,1,79,https://alfa.siteimprove.com/rules/sia-r1;https://alfa.siteimprove.com/rules/sia-r13;https://alfa.siteimprove.com/rules/sia-r4;https://alfa.siteimprove.com/rules/sia-r59;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r69,,true,48,9,1,74,color-contrast;document-title;frame-title;html-has-lang;landmark-one-main;page-has-heading-one;region,,true,157,21,21,0,11,0,aria_content_in_landmark;element_attribute_deprecated;frame_src_valid;frame_title_exists;html_lang_exists;html_skipnav_exists;page_title_exists;skip_main_exists;style_color_misuse;style_highcontrast_visible;text_block_heading;text_contrast_sufficient,,true,86,6,6,0,0,0,landmarks/landmark-main;landmarks/region;navigable/bypass;navigable/document-title;navigable/page-has-heading-one;readable/html-has-lang,,4,,
60,Ottawa.ca,https://ottawa.ca/en/jobs-city,https://ottawa.ca/en/jobs-city,403,false,false,3270,true,31,10,1,79,https://alfa.siteimprove.com/rules/sia-r1;https://alfa.siteimprove.com/rules/sia-r13;https://alfa.siteimprove.com/rules/sia-r4;https://alfa.siteimprove.com/rules/sia-r59;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r69,,true,48,9,1,74,color-contrast;document-title;frame-title;html-has-lang;landmark-one-main;page-has-heading-one;region,,true,157,21,21,0,11,0,aria_content_in_landmark;element_attribute_deprecated;frame_src_valid;frame_title_exists;html_lang_exists;html_skipnav_exists;page_title_exists;skip_main_exists;style_color_misuse;style_highcontrast_visible;text_block_heading;text_contrast_sufficient,,true,86,6,6,0,0,0,landmarks/landmark-main;landmarks/region;navigable/bypass;navigable/document-title;navigable/page-has-heading-one;readable/html-has-lang,,4,,
